gat_kodas,tipas,pavadinimas,gyvenamoji_vietove._id
1735015,alėja,Vyšnių,4caf7ed0-c9a1-4f70-9595-9eeca7ff2466
1735034,alėja,Tulpių,4caf7ed0-c9a1-4f70-9595-9eeca7ff2466
1735049,alėja,Pušų,4caf7ed0-c9a1-4f70-9595-9eeca7ff2466
1735053,alėja,Uosių,4caf7ed0-c9a1-4f70-9595-9eeca7ff2466
1735068,alėja,Jazminų,4caf7ed0-c9a1-4f70-9595-9eeca7ff2466
1735072,alėja,Alyvų,4caf7ed0-c9a1-4f70-9595-9eeca7ff2466
1735087,alėja,Eglių,4caf7ed0-c9a1-4f70-9595-9eeca7ff2466
1735091,alėja,Ievų,4caf7ed0-c9a1-4f70-9595-9eeca7ff2466
1735106,alėja,Ąžuolų,4caf7ed0-c9a1-4f70-9595-9eeca7ff2466
1735125,alėja,Tuopų,4caf7ed0-c9a1-4f70-9595-9eeca7ff2466
1735144,alėja,Juozo Mikėno,4caf7ed0-c9a1-4f70-9595-9eeca7ff2466
1735159,gatvė,Vyturio,4caf7ed0-c9a1-4f70-9595-9eeca7ff2466
1735163,gatvė,Ežero,20cb30ef-1f47-464f-93cb-ddbdeb348a81
1735178,gatvė,Ventos 1-oji,5d87a746-f82d-42c1-8b27-0e90fd575d0d
1735182,gatvė,Akmenų,bf405a2d-de70-4de5-a4d2-b49e59c1d046
1735197,akligatvis,Pievų,bf405a2d-de70-4de5-a4d2-b49e59c1d046
1735201,gatvė,Kovo,3421039b-f1f2-4e7f-ace9-e044b9d016d1
1735216,gatvė,Ajerų,3421039b-f1f2-4e7f-ace9-e044b9d016d1
1735235,akligatvis,Saulėlydžio,e8d0f106-fad3-42b1-b644-0d270ae32a70
1735254,gatvė,Vijoklių,d912c4c2-924d-4002-8a0d-8bcb8e6dda5f
1735269,gatvė,Žemės,83b8d775-5836-4e36-8932-38cd037e63c6
1735273,alėja,Ąžuolų,5da05fb6-afb5-4564-946f-aa188f9e0d08
1735288,alėja,Tulpių,5da05fb6-afb5-4564-946f-aa188f9e0d08
1735292,alėja,Eglyno,5da05fb6-afb5-4564-946f-aa188f9e0d08
1735307,gatvė,Aukštumalos 5-oji,7466bde0-9db4-431c-a248-2b2276b3422b
1735311,gatvė,Aukštumalos 6-oji,7466bde0-9db4-431c-a248-2b2276b3422b
1735326,gatvė,Aukštumalos 4-oji,7466bde0-9db4-431c-a248-2b2276b3422b
1735345,gatvė,Aukštumalos 3-oji,7466bde0-9db4-431c-a248-2b2276b3422b
1735364,gatvė,Ringužio,1ee4048b-fb8e-43d4-9172-f8fc17685c6e
1735379,gatvė,Raganės,5e3852ef-d697-4279-8021-2b426dbaa203
1735383,gatvė,Beržų,5e3852ef-d697-4279-8021-2b426dbaa203
1735398,gatvė,Liepų,a1e43dc1-b91a-4a6e-b2e1-f121fc9b0f6b
1735402,gatvė,Klevų,a1e43dc1-b91a-4a6e-b2e1-f121fc9b0f6b
1735417,gatvė,Aido,144a88f4-225d-433e-aabb-a887c813fb59
1735421,gatvė,Ganyklų,144a88f4-225d-433e-aabb-a887c813fb59
1735436,gatvė,Vilties,e968d134-1b62-4109-b603-4843c106e793
1735455,gatvė,Vingio,e968d134-1b62-4109-b603-4843c106e793
1735474,gatvė,Kiršino,1c9919c6-8387-4fec-83dc-aff0e332dbe9
1735489,gatvė,Pušyno,1c9919c6-8387-4fec-83dc-aff0e332dbe9
1735493,gatvė,Mažoji,0519161d-bcb1-4584-a007-6c2be99ab746
1735508,gatvė,Tuopų,0519161d-bcb1-4584-a007-6c2be99ab746
1735512,gatvė,Obelinės 6-oji,1d4699f4-4e38-443f-a5f2-c82137b43a27
1735527,gatvė,Girios 12-oji,1d4699f4-4e38-443f-a5f2-c82137b43a27
1735531,gatvė,Šaltalankių 1-oji,1d4699f4-4e38-443f-a5f2-c82137b43a27
1735546,gatvė,Miško 6-oji,1d4699f4-4e38-443f-a5f2-c82137b43a27
1735565,gatvė,Norušupės,74e447c7-89ca-4249-9c15-6e8400756804
1735599,gatvė,Laukininkų,3c889adc-d456-40a6-88b9-7de456d48b1c
1735603,gatvė,Rasos,08483382-577d-455f-967b-aa8c99acb3f5
1735618,gatvė,Versmės,c40eb308-57f0-4922-bb84-befaf8cfe884
1735622,gatvė,Bitutės,a4f9de5f-7967-49b9-9147-17f44d05f973
1735637,gatvė,Ulyčios,9b942515-eeb3-4e84-a511-53aeb14e99f5
1735641,gatvė,Liepų,7d146d90-2252-44e4-9cfa-cd4f5dda96e6
1735656,gatvė,Madlinavos,f8ac4a1e-076e-41eb-864b-8927b79ed0d3
1735675,gatvė,Neries,3776920a-46d0-47ff-98d9-1d860a9e7e8e
1735694,gatvė,Liepų,939fc034-c418-48e7-bb91-270ee60dc27e
1735709,gatvė,Statybininkų,82d7b6a4-a298-45d1-8aa3-82f5f1643cf9
1735713,gatvė,Atgimimo,eef9fd18-bbf0-4734-a889-df65a27b6e0a
1735728,gatvė,Žvejų,dbf5adce-2f47-4509-bfc1-a1a55cf6bfd5
1735732,gatvė,Rūtos 2-oji,2981ee02-641f-4a33-ba0e-2555984fbd57
1735747,gatvė,Arimų,325da875-1e6b-4c0f-a11d-356572d8e512
1735751,gatvė,Vilniaus,c9855162-d035-4cc5-b7f2-604d6f7c2c61
1735766,gatvė,Lankų,f5d17f25-3484-45fd-a95d-dc7558a913f9
1735804,gatvė,Ryto,0b0c2353-0592-45fe-b447-ce13ba77f84b
1735819,gatvė,Aido,3af3e6d5-88a7-4fa5-902d-aa0f06e7a471
1735823,gatvė,Šviesos,cec382c6-51fd-4355-98aa-f98a2deeedec
1735838,gatvė,Pakalnės,2a3a97e3-61ec-4153-841a-31cd8a4e9093
1735842,gatvė,Gluosnių,1ee4048b-fb8e-43d4-9172-f8fc17685c6e
1735857,takas,Šlapakšnos,f74d0c05-7b0d-4c21-b102-ed360e50b8d1
1735861,gatvė,Azagio,c2a29172-22e4-4f64-b0d3-326ed3714f4e
1735876,gatvė,Rytmečio,827c6d9b-b6dc-497d-a473-8f87998f4202
1735895,gatvė,Slėnio,7300ea96-5312-4118-bc3b-225a1e7823ed
1735914,gatvė,Gubojos 2-oji,1a3e6cb1-7c95-4592-a9b1-31035215c732
1735933,gatvė,Jazminų,e69eaaad-20c8-4bab-8bd7-6e328b901e4c
1735948,gatvė,Lakštingalų,c1df9abb-82a8-46cd-9bcf-c3afed396dcc
1735952,gatvė,Nevėžio,82a5f2d0-a7b0-48b0-a71b-64690c82a01b
1735967,gatvė,Mokyklos,183199c2-c1ce-4b1d-b98a-675ee6ae2c83
1735971,gatvė,Plento,a1f2a122-1932-40c0-b1f5-42c0606e9108
1735986,gatvė,Sodo,33abed2d-ef2b-45a6-a895-4e2ebc740b86
1736007,gatvė,Versmės,7e05086f-4bd4-46b6-93ae-062154aeb856
1736011,gatvė,Šaltekšnio,a3e5d7af-32b6-4125-8bb7-412f18b2d1ce
1736026,gatvė,Piliakalnio,6720f53c-6904-46c8-97b7-acf66da091cd
1736045,gatvė,Ilgoji,13ca25ca-164e-4730-807c-80dbf655e2dd
1736064,gatvė,Tėviškės,d249d60f-d315-4a4f-893f-a0c4cbb790ce
1736079,gatvė,Avikilų,08bcf749-b500-46f5-b276-078cc34c6fd7
1736083,gatvė,Vydautiškių,c02414c4-67c9-48f2-aca0-68e01f3f5cd7
1736102,gatvė,Tulpių,59a56008-622e-4f25-9367-0b786f9f5b4e
1736117,gatvė,Laimės,c15961fc-edb3-44e7-8f6f-52813ab39bf2
1736121,gatvė,Sodininkų,20cb30ef-1f47-464f-93cb-ddbdeb348a81
1736136,gatvė,Vilties,e5aec1e6-b68e-4d47-88bf-d28847d40bf4
1736155,gatvė,Medelyno,121df14f-dd39-444b-9bdc-ebd7adb6ce9f
1736174,gatvė,Mažosios Lietuvos,ca6f5aa9-d748-4147-9ca5-2682792c4a70
1736189,gatvė,Kalno,57438b2a-ffa7-4af8-8ec1-dd50f75a07c5
1736193,gatvė,Mikulių,f2b942de-a985-4252-be9e-02aad87445d8
1736208,gatvė,Žvyro,2834e08b-e55c-45ce-bce5-e4fb2cb49603
1736212,gatvė,Užuovėjos,b8355daf-1140-410d-a233-bfbade1fe14d
1736227,gatvė,Ežerėlio,b43a9d7b-3f85-43c0-9cf6-0a9b5c3e9b24
1736231,gatvė,Verslo,5f2617d9-5ce6-4283-b28b-a54797e352ba
1736246,gatvė,Klumpės,de6a5eb3-556d-49c7-87cb-33757cb4175b
1736265,gatvė,Gelžkeliuko,e596ead6-a64a-4f08-885f-583ca9cc6a41
1736284,gatvė,Topolių,1934a14c-7c30-42b1-924f-0d4c3f390f58
1736299,gatvė,Upelio,c519d461-c094-4d54-9686-d8f71d172de8
1736303,gatvė,Vieškelio,8336fa58-99ed-4149-ab3a-301c0bda2412
1736318,kelias,Kuršėnų,e3fbe073-8237-483d-9f8e-b6ea7509e497
1736322,gatvė,Vieversių,ca77015d-3b66-43a3-8be4-4b18fb38c37a
1736337,gatvė,Restauratorių,a3e5d7af-32b6-4125-8bb7-412f18b2d1ce
1736341,gatvė,Barsukų,96476b71-1b1c-44b9-8f2b-8cff32a8ddda
1736356,gatvė,Beržų,e6629d24-5481-4889-a089-ba32c83ab4e4
1736375,gatvė,Parsvėtaičio,a31160b2-06ff-4ec1-962c-f8d2dc9cb10d
1736394,gatvė,Dauparų,d356a26e-7f86-4920-a881-ff4b81005058
1736409,gatvė,Butkų,13805d4e-245c-44c9-b01c-19c92d487828
1736413,gatvė,Bažnyčios,c2a0d6dd-b8af-4806-a92e-e99a8dee2337
1736428,gatvė,Dvaro,349ac570-2bea-4b95-805d-a32572d0eb76
1736432,gatvė,Beržų,630a94d2-3aa2-4a58-89b6-ff0d5e9fb299
1736447,gatvė,Avietiškių,fe7a0329-c3a3-4e15-bfd0-a8f81993ef44
1736451,gatvė,Lenkčių,69104c05-db82-4685-ad4a-635fb7ae41ce
1736466,gatvė,Pievų,244de6c3-8185-4347-881f-a17ad3eda8bf
1736485,gatvė,Šaltinėlio,bf560a49-da54-4a4e-8092-9c452c4d0916
1736504,gatvė,Šaltinėlio,5fc9a854-9197-474b-bf02-5bad5eef96ec
1736519,gatvė,Sagavo,7864631b-6b78-4280-a288-a13c150231f8
1736523,gatvė,Beržų,f02d348d-3938-4d80-9bf1-da6091cf678d
1736538,gatvė,Žagarės,aaf31cf4-96c9-4976-af77-29f1fe48baf1
1736542,gatvė,Lankos,5eb94828-a6d8-414d-9a2a-ab7b9a18556f
1736557,gatvė,Akmenių,783584ae-64b0-4b3f-8398-96ba2df60258
1736561,gatvė,Liepų,785a605d-cec2-478d-a777-7c64329a8aff
1736576,gatvė,Ragelio 2-oji,02ab49f5-5117-4d3a-8eae-81bf423a2a88
1736595,gatvė,Ragelio 4-oji,02ab49f5-5117-4d3a-8eae-81bf423a2a88
1736614,gatvė,Obelų,b4ed4fa3-0176-4fb3-a6d2-12167baeae89
1736629,gatvė,Kernavės,278d6182-61ab-4a01-9459-8c5005c0bfae
1736633,gatvė,Teodoro Balno,8ea2882e-10eb-4dfa-8394-017e582a1315
1736648,gatvė,Gojaus,977af317-bcc5-454f-900b-53c9d3b59df8
1736652,gatvė,Pakalnučių,ba7e9545-407f-4f10-af48-b1a1e4f7f836
1736667,gatvė,Girios,b8355daf-1140-410d-a233-bfbade1fe14d
1736671,gatvė,Beržų,5174a2aa-2950-4f51-a292-25dc629a7fd5
1736686,gatvė,Lauko,43fe9f5b-f03f-4855-a4ba-187e13d43f2b
1736705,gatvė,Aviečių,48ba8213-f2ab-443e-b2ca-cb29ee89ca0b
1736724,gatvė,Baltijos Kelio,2c7477dc-7784-4109-8ecb-0e7c6f4b5466
1736739,gatvė,Baltijos Kelio,b2318667-ad9e-4f23-a97c-05534aa469b9
1736743,gatvė,Lenktoji,cc1cdfa8-dd10-42dd-9dbb-66349c1bb9f1
1736758,gatvė,Pašilės,d0bee46b-1979-402e-9492-e56e1569da20
1736762,gatvė,Lakštingalų,4125ef37-11fa-4463-ba31-8e2e820305ff
1736777,gatvė,Smilties,d617cfc6-7dcc-4d2d-862d-a51d6e0f7920
1736781,gatvė,Šaltinių,8fb3e00c-b30a-4535-ae9d-8455257a748c
1736796,gatvė,Gandrų,d3b02b8d-2507-475a-86e3-07492ec502cd
1736815,gatvė,Malūno,b6c6b8b2-f8cb-4e46-a281-c3541853e14b
1736834,gatvė,Gervių,64348226-b4e3-4d52-9073-07e08f5c8bd6
1736849,gatvė,Narcizų,64348226-b4e3-4d52-9073-07e08f5c8bd6
1736853,gatvė,Rožių,64348226-b4e3-4d52-9073-07e08f5c8bd6
1736868,gatvė,Aušros,64348226-b4e3-4d52-9073-07e08f5c8bd6
1736872,gatvė,Miško,64348226-b4e3-4d52-9073-07e08f5c8bd6
1736887,gatvė,Linksmybės,d3b02b8d-2507-475a-86e3-07492ec502cd
1736891,gatvė,Ąžuolijos,b6c6b8b2-f8cb-4e46-a281-c3541853e14b
1736906,gatvė,Bijūnų,64348226-b4e3-4d52-9073-07e08f5c8bd6
1736925,gatvė,Alyvų,64348226-b4e3-4d52-9073-07e08f5c8bd6
1736944,gatvė,Ąžuolo Rato,64348226-b4e3-4d52-9073-07e08f5c8bd6
1736959,gatvė,Mykoliškių,d2db8572-b150-49fb-bd39-1a2fc0b21bb2
1736963,gatvė,Bažnyčios,b6c6b8b2-f8cb-4e46-a281-c3541853e14b
1736978,gatvė,Bičių,64348226-b4e3-4d52-9073-07e08f5c8bd6
1736982,gatvė,Slėnio,64348226-b4e3-4d52-9073-07e08f5c8bd6
1736997,gatvė,Šešuvos,64348226-b4e3-4d52-9073-07e08f5c8bd6
1737003,gatvė,Slyvų,f0b27b0b-f872-4cb4-b222-2916e5417372
1737018,gatvė,Sakalinės,0dd5a30a-3d55-44b6-b85c-76f5537ca77b
1737022,gatvė,Šniūrų,418ce149-312d-49c2-8181-00fc0d8717a2
1737037,gatvė,Žilvičių,5dcf05e0-c253-4ce8-8cca-7e8d01a0b9bd
1737041,gatvė,Bokšto,0803c948-ab09-42da-bf2d-3f1dcf0dc5b6
1737056,gatvė,Vyšnių,f0b27b0b-f872-4cb4-b222-2916e5417372
1737075,gatvė,Vyšnių,5e5c5fa5-f398-44ce-bdec-8cad11a82c2f
1737094,gatvė,Upelio,03bb0e68-8928-4f31-9f19-fdbc0baa567c
1737109,gatvė,Gedminų,bcad110b-39aa-4381-8089-c4412a4f0c73
1737113,gatvė,Bažnyčios,43cbcb55-6b82-4393-80cc-0aa3bdd888b0
1737128,gatvė,Paupio,0f03e2d6-aa4b-4902-9903-3c0cfeb2b30d
1737132,plentas,Darbėnų,fcfc66f1-eb3f-4a60-bbed-f7171310588f
1737147,gatvė,Inkų,a067c1cb-b5c5-4f9f-af1a-672582e7878c
1737151,gatvė,Šakalės,43cbcb55-6b82-4393-80cc-0aa3bdd888b0
1737166,gatvė,Užtvankos,43cbcb55-6b82-4393-80cc-0aa3bdd888b0
1737185,gatvė,Viensėdžio,a067c1cb-b5c5-4f9f-af1a-672582e7878c
1737204,gatvė,Pamiškės,cd89dc56-9a51-4dfd-b171-202594648b55
1737219,gatvė,Elnių,327b5079-988e-4bae-8c22-d8be559bb3dd
1737223,gatvė,Antakalnio,96b08d5c-30c9-496e-a6e9-99f4a3ad6f54
1737238,gatvė,Metalo,96b08d5c-30c9-496e-a6e9-99f4a3ad6f54
1737242,gatvė,Pamiškės,0ee6684c-6d3c-476b-8aed-e90db2748b3f
1737257,gatvė,Pamiškės,e544f72c-abd2-441d-a76e-469c0f3e064b
1737261,akligatvis,Kuonės,58437361-d62a-4714-9b74-f07ae0b9d66b
1737276,gatvė,Žalioji,e1ad385f-ad81-4a67-9133-f67d424ee2cf
1737295,gatvė,Duisburgo,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1737314,gatvė,Zebedeno,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1737329,plentas,Abiejų Tautų Respublikos,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1737333,gatvė,Andriaus Benedikto Klongevičiaus,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1737348,gatvė,Eustachijaus Valavičiaus,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1737352,gatvė,Stirnų,4a8d0c00-26ec-4baa-b096-c50bb26bdafe
1737367,gatvė,Mokyklos,96b08d5c-30c9-496e-a6e9-99f4a3ad6f54
1737371,gatvė,Gedimino Baravyko,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1737386,gatvė,Valerijono Protasevičiaus,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1737405,gatvė,Sniegenų,824f6b79-6ffc-4ede-9a85-83ba2158b7ce
1737424,gatvė,Grikienių,afd96231-6e8b-4fdd-8274-73ede353ef93
1737439,gatvė,Benedikto Vainos,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1737443,gatvė,Gėlių,96b08d5c-30c9-496e-a6e9-99f4a3ad6f54
1737458,gatvė,Dausprungo,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1737462,gatvė,Zamečkavo,d0091690-7d18-4e4c-8145-4a9e581c829f
1737477,gatvė,Jano Konrado Obsto,aa776b8e-ee1a-42b8-b144-301452793a0b
1737481,gatvė,Lokių,327b5079-988e-4bae-8c22-d8be559bb3dd
1737496,gatvė,Neries,327b5079-988e-4bae-8c22-d8be559bb3dd
1737515,gatvė,Pievų,96b08d5c-30c9-496e-a6e9-99f4a3ad6f54
1737534,gatvė,Povilo Alšėniškio,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1737549,gatvė,Valmančių,0a33ef65-a3c4-405a-8859-6173dc515a17
1737553,gatvė,Šeduvos,0a33ef65-a3c4-405a-8859-6173dc515a17
1737568,gatvė,Žiedo,0a33ef65-a3c4-405a-8859-6173dc515a17
1737572,gatvė,Ežerėlio,2dd3bd31-ae09-4a36-ac1c-2eb3b29b0599
1737587,gatvė,Draugystės,2dd3bd31-ae09-4a36-ac1c-2eb3b29b0599
1737591,gatvė,Lazdynų,2dd3bd31-ae09-4a36-ac1c-2eb3b29b0599
1737606,gatvė,Žvejų,2dd3bd31-ae09-4a36-ac1c-2eb3b29b0599
1737625,gatvė,Bokšto,2dd3bd31-ae09-4a36-ac1c-2eb3b29b0599
1737644,gatvė,Gandrų,7eb649ff-e595-49f1-8d40-8b90d6048366
1737659,gatvė,Kukmedžių,7eb649ff-e595-49f1-8d40-8b90d6048366
1737663,gatvė,Centrinė,7eb649ff-e595-49f1-8d40-8b90d6048366
1737678,gatvė,Pamiškio,7eb649ff-e595-49f1-8d40-8b90d6048366
1737682,gatvė,Bokšto,7eb649ff-e595-49f1-8d40-8b90d6048366
1737697,gatvė,Paprūdžio,7eb649ff-e595-49f1-8d40-8b90d6048366
1737701,takas,Vyšnių 1-asis,5aaa863a-10d7-4594-ab86-d43d9a45319d
1737716,takas,Vyšnių 4-asis,5aaa863a-10d7-4594-ab86-d43d9a45319d
1737735,takas,Kriaušių,5aaa863a-10d7-4594-ab86-d43d9a45319d
1737754,takas,Vyšnių,5aaa863a-10d7-4594-ab86-d43d9a45319d
1737769,takas,Svarainių 1-asis,5aaa863a-10d7-4594-ab86-d43d9a45319d
1737773,takas,Trešnių,5aaa863a-10d7-4594-ab86-d43d9a45319d
1737788,takas,Svarainių 5-asis,5aaa863a-10d7-4594-ab86-d43d9a45319d
1737792,gatvė,Miniotų,c2bfea1a-5ad0-441f-9963-fb6fccea2259
1737807,gatvė,Bebrujų,72a07d90-2622-443e-9aa5-0f34a62e8a1c
1737811,gatvė,Sodų,d9d1fc8d-be1c-433a-bc18-1ed959b5a542
1737826,gatvė,Brazilijos,d9d1fc8d-be1c-433a-bc18-1ed959b5a542
1737845,gatvė,Beržės,d9d1fc8d-be1c-433a-bc18-1ed959b5a542
1737864,gatvė,Vyturių,d9d1fc8d-be1c-433a-bc18-1ed959b5a542
1737879,gatvė,Žvaigždžių,714192b8-b916-44fa-a461-5984d22d618f
1737883,gatvė,Miško,3331e8e9-c946-4e73-b3e7-96e87bef3081
1737898,gatvė,Jono Žuko,3331e8e9-c946-4e73-b3e7-96e87bef3081
1737902,gatvė,Taikos,26e6eeea-a845-4880-a3df-c8a203d4f3c3
1737917,gatvė,Girininkijos,9a4269df-b036-4ac6-8e3e-4823af69b8ed
1737921,gatvė,Tuopų,f03ccad4-d806-4968-a729-44b7de16fa53
1737936,gatvė,Lakštingalų,f57faaa2-4290-4319-af5e-6fb1ab7375cf
1737955,gatvė,Sodų,f57faaa2-4290-4319-af5e-6fb1ab7375cf
1737974,gatvė,Pašakių,42a66cbd-ca09-4c02-972c-939b58f2a53f
1737989,gatvė,Toleikių,c26fadfc-9814-471c-8c78-5749464b6a9a
1737993,gatvė,Ketvergo,c26fadfc-9814-471c-8c78-5749464b6a9a
1738014,gatvė,Miško,c26fadfc-9814-471c-8c78-5749464b6a9a
1738029,gatvė,Kalvių,c26fadfc-9814-471c-8c78-5749464b6a9a
1738033,gatvė,Užulapio,07505051-3d11-4e84-b51f-bfd819927f9a
1738048,gatvė,Džiugo,c19151db-66bf-474c-9a92-28341937d269
1738052,gatvė,Rusnės,c19151db-66bf-474c-9a92-28341937d269
1738067,gatvė,Laukų,c19151db-66bf-474c-9a92-28341937d269
1738071,gatvė,Baltijos,c19151db-66bf-474c-9a92-28341937d269
1738086,gatvė,Germanto,c19151db-66bf-474c-9a92-28341937d269
1738105,gatvė,Preilos,c19151db-66bf-474c-9a92-28341937d269
1738124,gatvė,Kairių,c19151db-66bf-474c-9a92-28341937d269
1738139,gatvė,Rambyno,c19151db-66bf-474c-9a92-28341937d269
1738143,gatvė,Šatrijos,c19151db-66bf-474c-9a92-28341937d269
1738158,gatvė,Tvenkinio,c19151db-66bf-474c-9a92-28341937d269
1738162,gatvė,Atžalyno,c19151db-66bf-474c-9a92-28341937d269
1738177,gatvė,Miško,c19151db-66bf-474c-9a92-28341937d269
1738181,gatvė,Stotelės 1-oji,6ec4c6be-709d-4a35-b29b-97b7d61023f1
1738196,gatvė,Stotelės 6-oji,6ec4c6be-709d-4a35-b29b-97b7d61023f1
1738215,gatvė,Stotelės 5-oji,6ec4c6be-709d-4a35-b29b-97b7d61023f1
1738234,gatvė,Stotelės 3-oji,6ec4c6be-709d-4a35-b29b-97b7d61023f1
1738249,gatvė,Pietinė 1-oji,6ec4c6be-709d-4a35-b29b-97b7d61023f1
1738253,gatvė,Pietinė 5-oji,6ec4c6be-709d-4a35-b29b-97b7d61023f1
1738268,gatvė,Pietinė,6ec4c6be-709d-4a35-b29b-97b7d61023f1
1738272,gatvė,Kalvos,6ec4c6be-709d-4a35-b29b-97b7d61023f1
1738287,gatvė,Dailės,ecd017de-4285-4f24-974a-9d2eacfb5eab
1738291,gatvė,Paeglinės,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738306,gatvė,Pagubės Sodų 5-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738325,gatvė,Afindevičių,468740c3-c836-4e48-aef1-1f255640c5f5
1738344,plentas,Molėtų,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738359,gatvė,Juodvarnių Sodų 13-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738363,gatvė,Pagubės Sodų 6-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738378,gatvė,Pagubės Sodų 8-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738382,gatvė,Geležinio Vilko,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738397,alėja,L. Rėzos,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738401,gatvė,Pagubės Sodų 13-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738416,gatvė,Sakalaičių Sodų 5-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738435,gatvė,Karaliaučiaus,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738454,gatvė,Laurų Sodų 4-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738469,gatvė,Padekaniškių,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738473,gatvė,Juodvarnių Sodų 24-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738488,gatvė,Juodvarnių Sodų 11-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738492,gatvė,Priegliaus,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738507,gatvė,Įsruties,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738511,gatvė,Juodvarnių Sodų 16-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738526,gatvė,Kalvarijų Sodų 4-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738545,gatvė,Pagubės Sodų 23-ioji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738564,gatvė,Pagubės Sodų 16-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738579,gatvė,Pagubės Sodų 19-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738583,gatvė,Juodvarnių Sodų 27-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738598,gatvė,Karačiūnų Sodų 4-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738602,gatvė,Juodvarnių Sodų 6-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738617,gatvė,Juodvarnių Sodų 7-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1738621,gatvė,Algimanto Masiulio,f153031e-1e80-41f7-8d7b-1cf2e22e059e
1738636,gatvė,Teofiliaus Matulionio,f153031e-1e80-41f7-8d7b-1cf2e22e059e
1738655,takas,Stirnų,f153031e-1e80-41f7-8d7b-1cf2e22e059e
1738674,gatvė,Plento,370655f3-c5a5-4014-973b-4ba1cd8508ab
1738689,gatvė,Centrinė,e6629d24-5481-4889-a089-ba32c83ab4e4
1738693,gatvė,Jiesios,e6629d24-5481-4889-a089-ba32c83ab4e4
1738708,gatvė,Gervių,e6629d24-5481-4889-a089-ba32c83ab4e4
1738712,gatvė,Žvirblių,e6629d24-5481-4889-a089-ba32c83ab4e4
1738727,gatvė,Eglių,ca2937d0-6da3-41bc-9154-8c8133fcf53d
1738731,gatvė,Šv. Silvijos,c0e2412b-11c9-4d18-923e-ffa9e446e011
1738746,gatvė,Šv. Jurgio,81851f58-b01a-4cbb-be46-5d914403d917
1738765,gatvė,Tvenkinio,81851f58-b01a-4cbb-be46-5d914403d917
1738784,gatvė,Naujoji,81851f58-b01a-4cbb-be46-5d914403d917
1738799,gatvė,Vincento Vaitekūno,9b1ff39c-5eda-4bc1-ba79-03255d2dd750
1738803,gatvė,Spyglių,9b1ff39c-5eda-4bc1-ba79-03255d2dd750
1738818,gatvė,Žilvičio Sodų 5-oji,9b1ff39c-5eda-4bc1-ba79-03255d2dd750
1738822,gatvė,Žilvičio Sodų 4-oji,9b1ff39c-5eda-4bc1-ba79-03255d2dd750
1738837,gatvė,Žilvičio Sodų 2-oji,9b1ff39c-5eda-4bc1-ba79-03255d2dd750
1738841,gatvė,Paparčio Sodų 4-oji,9b1ff39c-5eda-4bc1-ba79-03255d2dd750
1738856,gatvė,Paparčio Sodų 6-oji,9b1ff39c-5eda-4bc1-ba79-03255d2dd750
1738875,gatvė,Paparčio Sodų 1-oji,9b1ff39c-5eda-4bc1-ba79-03255d2dd750
1738894,gatvė,Vagos 2-oji,5f52f5d0-9d12-4723-8ac5-ba816b09b38f
1738909,gatvė,Vagos 1-oji,5f52f5d0-9d12-4723-8ac5-ba816b09b38f
1738913,gatvė,Pakalnės,5c5a472d-4e4d-4c3d-a116-fe6fc0841926
